sic_code,company_name,symbol,year,rq,rq_trend,aq,aq_trend,rd,rstar,rd_under_ratio,rd_under_trend,rd_under_amt,rd_increase_profit,rd_cut_profit,adv,astar,adv_under_ratio,adv_under_trend,adv_under_amt,adv_increase_profit,adv_cut_profit
2834,PFIZER INC,PFE,2012,101.1,1.48,94.1,0.7,9112,5979,1.52,0.52,,,3133,2900,839.8,3.45,1.13,,,2060.2
3330,PHELPS DODGE CORP,PD,2005,113.6,,,,32.5,2278.9,0.01,,2246.4,8440.5,,0,,,,,,
3330,PHELPS DODGE CORP,PD,2006,119.6,,,,48.6,4894.8,0.01,,4846.2,12172.9,,0,,,,,,
2111,ALTRIA GROUP INC,MO,2005,98.8,,94.4,,809,11112.4,0.07,,10303.4,69550.2,,1784,1326.8,1.34,,,,457.2
2111,ALTRIA GROUP INC,MO,2006,95.6,,95.7,,943,7389.4,0.13,,6446.4,70827.3,,1824,1412.6,1.29,,,,411.4
2111,ALTRIA GROUP INC,MO,2007,93.5,,97,,1005,2770.3,0.36,,1765.3,38228.2,,434,801.4,0.54,,367.4,38092.9,
2111,ALTRIA GROUP INC,MO,2008,122,,90.6,,631,3874.6,0.16,,3243.6,16273.6,,6,80.9,0.07,,74.9,15968.4,
2111,ALTRIA GROUP INC,MO,2009,118,,79.8,,232,4779.1,0.05,,4547.1,17162.7,,6,,,,,,
2111,ALTRIA GROUP INC,MO,2010,114.7,1.89,72.6,-2.13,177,4629.8,0.04,0.53,4452.8,17204.7,,5,,,,,,
2111,ALTRIA GROUP INC,MO,2011,111.2,2.05,67.4,-2.42,144,4133.5,0.03,0.27,3989.5,17394.7,,5,,,,,,
2111,ALTRIA GROUP INC,MO,2012,100.3,1.53,77,-1.09,128,2185.9,0.06,0.16,2057.9,17690.4,,6,,,,,,
3600,PHILIPS ELECTRONICS (KON) NV,PHG,2005,97.5,,93.6,,3430.5,3269,1.05,,,,161.5,1097.8,498.2,2.2,,,,599.5
3600,PHILIPS ELECTRONICS (KON) NV,PHG,2006,99,,94.1,,3030.4,2894.7,1.05,,,,135.7,1265.6,430.6,2.94,,,,835
3600,PHILIPS ELECTRONICS (KON) NV,PHG,2007,92.4,,97.9,,2131.3,1904.4,1.12,,,,226.9,1451.5,698.1,2.08,,,,753.4
3600,PHILIPS ELECTRONICS (KON) NV,PHG,2008,92.7,,99.7,,2397.8,2081.2,1.15,,,,316.6,1320.9,876.5,1.51,,,,444.4
3600,PHILIPS ELECTRONICS (KON) NV,PHG,2009,96.3,,102,,2257.7,2882.3,0.78,,624.7,33304.6,,1152.3,1086.1,1.06,,,,66.2
3600,PHILIPS ELECTRONICS (KON) NV,PHG,2010,96.2,0.93,102.2,2.38,2337.5,3046.5,0.77,0.73,708.9,33793.1,,1239.3,1170.3,1.06,0.48,,,69
3600,PHILIPS ELECTRONICS (KON) NV,PHG,2011,95.6,0.81,102,2.19,2091.2,2950,0.71,0.68,858.8,29330.4,,1216.9,1163,1.05,0.36,,,53.9
3600,KONINKLIJKE PHILIPS NV,PHG,2012,96.2,1.33,92.6,0.49,2088.7,3202.7,0.65,0.58,1114,32765.7,,1173.6,418,2.81,1.35,,,755.5
2911,CONOCOPHILLIPS,COP,2005,130.1,,95.3,,126,201491.6,0,,201365.6,167030.2,,84,1576.3,0.05,,1492.3,162695.8,
2911,CONOCOPHILLIPS,COP,2006,133.9,,93.8,,125,452103.9,0,,451978.9,172727.3,,87,1735.6,0.05,,1648.6,167822.1,
2911,CONOCOPHILLIPS,COP,2007,125.4,,98.9,,117,188438.2,0,,188321.2,175917.8,,84,3044.8,0.03,,2960.8,171952.8,
2911,CONOCOPHILLIPS,COP,2008,115.9,,103.2,,160,109155.6,0,,108995.6,229969.5,,96,6029.8,0.02,,5933.8,226252.8,
2911,CONOCOPHILLIPS,COP,2009,92.2,,104.1,,209,12352.4,0.02,,12143.4,136878.6,,60,6863.8,0.01,,6803.8,136542.6,
2911,CONOCOPHILLIPS,COP,2010,106,0.51,104.1,2.13,190,53483.6,0,5.68,53293.6,178278.8,,66,7571.5,0.01,0.16,7505.5,176436.2,
2911,CONOCOPHILLIPS,COP,2011,109,0.53,107.1,3.06,230,80511.9,0,10.33,80281.9,234585.8,,92,10792.4,0.01,0.17,10700.4,231917.9,
1311,CONOCOPHILLIPS,COP,2012,108.4,0.62,,1.37,267,20727,0.01,20.75,20460,58860.9,,0,,,,,,
3579,PITNEY BOWES INC,PBI,2005,96.5,,,,159.8,533.9,0.3,,374.1,5525.5,,0,,,,,,
3579,PITNEY BOWES INC,PBI,2006,94.7,,,,164.8,444.4,0.37,,279.5,5759,,0,,,,,,
3579,PITNEY BOWES INC,PBI,2007,89.5,,,,165.4,279.9,0.59,,114.5,6143.6,,0,,,,,,
3579,PITNEY BOWES INC,PBI,2008,93.6,,,,185.7,422.4,0.44,,236.8,6289.5,,0,,,,,,
3579,PITNEY BOWES INC,PBI,2009,98.7,,,,205.6,626.6,0.33,,421,5605.7,,0,,,,,,
3579,PITNEY BOWES INC,PBI,2010,99.8,1.21,,1.87,182.2,637.5,0.29,0.95,455.3,5466.1,,0,,,,,,
3579,PITNEY BOWES INC,PBI,2011,99,1.31,,1.44,156.4,594.9,0.26,0.71,438.6,5317.5,,0,,,,,,
3579,PITNEY BOWES INC,PBI,2012,96.4,1.8,,0.46,148.6,486.1,0.31,0.52,337.5,4933,,0,,,,,,
3661,PLANTRONICS INC,PLT,2005,95,,94.5,,45.2,79.9,0.57,,34.6,752,,16,15.5,1.03,,,,0.5
3661,PLANTRONICS INC,PLT,2006,90.7,,96.1,,62.8,44.9,1.4,,,,17.9,10.2,16.8,0.61,,6.6,800.8,
3661,PLANTRONICS INC,PLT,2007,85.6,,96.8,,71.9,19.2,3.74,,,,52.6,9.9,16.4,0.6,,6.5,857.2,
3661,PLANTRONICS INC,PLT,2008,91.9,,97.5,,77,35.3,2.18,,,,41.7,6.9,14.1,0.49,,7.2,766.7,
3661,PLANTRONICS INC,PLT,2009,98.4,,96.9,,72.1,54.1,1.33,,,,18,4.6,12.7,0.36,,8.1,614.7,
3661,PLANTRONICS INC,PLT,2010,100.6,1.39,93.8,0.9,57.8,67.1,0.86,1.52,9.3,685.6,,2.4,8.9,0.27,0.26,6.5,684.4,
3661,PLANTRONICS INC,PLT,2011,101,2.05,91.3,0.44,63.2,73.9,0.86,0.61,10.7,715.3,,2.6,5.7,0.45,0.75,3.1,713.8,
3661,PLANTRONICS INC,PLT,2012,97.5,3.51,89.2,0.19,69.7,72.6,0.96,0.26,3,762.6,,3.6,3.2,1.14,1.88,,,0.4
2834,POLYDEX PHARMACEUTICALS LTD,POLXF,2005,83.7,,,,0.1,0.1,1.13,,,,0,0,,,,,,
2834,POLYDEX PHARMACEUTICALS LTD,POLXF,2006,78.2,,,,0.2,,,,,,,0,,,,,,
2834,POLYDEX PHARMACEUTICALS LTD,POLXF,2007,77.9,,,,0.2,,,,,,,0,,,,,,
2834,POLYDEX PHARMACEUTICALS LTD,POLXF,2008,88.9,,,,0.1,0.3,0.51,,0.1,4.8,,0,,,,,,
2834,POLYDEX PHARMACEUTICALS LTD,POLXF,2009,100.5,,,,0,0.8,0.04,,0.8,4.5,,0,,,,,,
2834,POLYDEX PHARMACEUTICALS LTD,POLXF,2010,89.7,3.13,,1.24,0,0.3,0.01,0.01,0.3,4.5,,0,,,,,,
2834,POLYDEX PHARMACEUTICALS LTD,POLXF,2011,81.5,-0.24,,1.28,0,0,0.11,,0,6.2,,0,,,,,,
2834,POLYDEX PHARMACEUTICALS LTD,POLXF,2012,80.6,0.09,,0.54,0,,,,,,,0,,,,,,
3661,NORTH HILLS SIGNAL PROCESSNG,PORT,2005,92.9,,,,1.9,1.8,1.05,,,,0.1,0,,,,,,
3661,NORTH HILLS SIGNAL PROCESSNG,PORT,2006,91.4,,,,1.7,1.9,0.85,,0.3,32.8,,0,,,,,,
3661,NORTH HILLS SIGNAL PROCESSNG,PORT,2007,88.2,,,,1.5,1.6,0.97,,0,27.8,,0,,,,,,
3661,NORTH HILLS SIGNAL PROCESSNG,PORT,2008,88.5,,,,2,1.3,1.46,,,,0.6,0,,,,,,
3841,POSSIS MEDICAL INC,POSS,2005,108.2,,,,9,7.6,1.19,,,,1.4,0,,,,,,
3841,POSSIS MEDICAL INC,POSS,2006,107,,,,10.5,8.8,1.19,,,,1.7,0,,,,,,
3841,POSSIS MEDICAL INC,POSS,2007,100.1,,,,10.9,6.8,1.61,,,,4.2,0,,,,,,
3613,POWELL INDUSTRIES INC,POWL,2005,101.3,,,,3.5,49.2,0.07,,45.7,257.6,,0,,,,,,
3613,POWELL INDUSTRIES INC,POWL,2006,97.1,,,,2.8,43.3,0.06,,40.5,377.8,,0,,,,,,
3613,POWELL INDUSTRIES INC,POWL,2007,93.9,,,,4.2,41.5,0.1,,37.3,568.1,,0,,,,,,
3613,POWELL INDUSTRIES INC,POWL,2008,98.8,,,,5.6,74.4,0.08,,68.8,644.7,,0,,,,,,
3613,POWELL INDUSTRIES INC,POWL,2009,103.5,,,,6.6,120.1,0.05,,113.5,673.9,,0,,,,,,
3613,POWELL INDUSTRIES INC,POWL,2010,103.7,1.12,,2.13,6,111.4,0.05,0.76,105.4,557.3,,0,,,,,,
3613,POWELL INDUSTRIES INC,POWL,2011,102.7,1.34,,1.18,6.5,115.3,0.06,0.87,108.8,568.8,,0,,,,,,
3613,POWELL INDUSTRIES INC,POWL,2012,100.4,1.5,,0.35,7.5,119.1,0.06,0.62,111.6,724.5,,0,,,,,,
3728,PRECISION CASTPARTS CORP,PCP,2005,101.9,,,,5.2,629.3,0.01,,624.1,3588.9,,0,,,,,,
3728,PRECISION CASTPARTS CORP,PCP,2006,96.6,,,,6.6,566.4,0.01,,559.8,5409.2,,0,,,,,,
3728,PRECISION CASTPARTS CORP,PCP,2007,95.2,,,,9.1,591.1,0.02,,582,6907.6,,0,,,,,,
3728,PRECISION CASTPARTS CORP,PCP,2008,104.5,,,,11.3,1405.4,0.01,,1394.1,6919.9,,0,,,,,,
3728,PRECISION CASTPARTS CORP,PCP,2009,108.7,,,,13.5,1933.4,0.01,,1919.9,5573.5,,0,,,,,,
3728,PRECISION CASTPARTS CORP,PCP,2010,105.3,1.16,,1.96,25.6,1599.7,0.02,1.94,1574.1,6305,,0,,,,,,
3728,PRECISION CASTPARTS CORP,PCP,2011,102.4,1.37,,1.26,17.1,1588.1,0.01,0.92,1571,7302.6,,0,,,,,,
3728,PRECISION CASTPARTS CORP,PCP,2012,97.8,1.18,,0.26,17.8,1537.4,0.01,0.75,1519.6,8457.5,,0,,,,,,
3577,PRINTRONIX INC,PTNX,2005,97.9,,93.9,,15.8,13,1.21,,,,2.8,2.6,2.1,1.26,,,,0.5
3577,PRINTRONIX INC,PTNX,2006,93.5,,95.4,,14.3,8.9,1.61,,,,5.5,1.8,2.4,0.75,,0.6,128.5,
2840,PROCTER & GAMBLE CO,PG,2005,98.8,,94.5,,1802,5588.2,0.32,,3786.2,57145.9,,5917,772.8,7.66,,,,5144.2
2840,PROCTER & GAMBLE CO,PG,2006,94.5,,96.2,,1940,5437.3,0.36,,3497.3,68562.4,,6773,1273,5.32,,,,5500
2840,PROCTER & GAMBLE CO,PG,2007,89.3,,97.5,,2075,3382,0.61,,1307,76641.4,,7937,1542.8,5.14,,,,6394.2
2840,PROCTER & GAMBLE CO,PG,2008,92.4,,99,,2112,4984.6,0.42,,2872.6,83845.4,,8667,1843,4.7,,,,6824
2840,PROCTER & GAMBLE CO,PG,2009,97.7,,100.6,,2226,8207.4,0.27,,5981.4,79573.1,,7579,2209,3.43,,,,5370
2840,PROCTER & GAMBLE CO,PG,2010,98.6,0.99,101.5,2,2044,8701.5,0.23,0.73,6657.5,79541.1,,8576,2320.5,3.7,0.48,,,6255.5
2840,PROCTER & GAMBLE CO,PG,2011,98,1.26,102.1,1.68,1950,9110.1,0.21,0.6,7160.1,83177.9,,9315,2616.2,3.56,0.67,,,6698.8
2840,PROCTER & GAMBLE CO,PG,2012,98.8,2.11,93.5,0.61,2001,9632.8,0.21,0.34,7631.8,84342.7,,9345,1102.8,8.47,1.65,,,8242.2
3690,PUBLICARD INC,CARD,2005,59.4,,,,0.7,,,,,,,0,,,,,,
3690,PUBLICARD INC,CARD,2006,87,,,,0.6,0.1,5.7,,,,0.5,0,,,,,,
8711,ARGAN INC,AGX,2006,86,,99.2,,0.1,1.8,0.05,,1.7,69.1,,0.1,1.7,0.05,,1.6,69,
8711,ARGAN INC,AGX,2007,79.2,,,,0.2,,,,,,,0,,,,,,
8711,ARGAN INC,AGX,2008,63.7,,,,0.1,,,,,,,0,,,,,,
2990,QUAKER CHEMICAL CORP,KWR,2005,108.7,,,,13.8,86.3,0.16,,72.5,429.5,,0,,,,,,
2990,QUAKER CHEMICAL CORP,KWR,2006,108,,,,14.1,91.4,0.15,,77.2,466.3,,0,,,,,,
2990,QUAKER CHEMICAL CORP,KWR,2007,103.7,,,,13,72.9,0.18,,59.9,551.5,,0,,,,,,
2990,QUAKER CHEMICAL CORP,KWR,2008,107,,,,14.6,97.5,0.15,,82.9,589,,0,,,,,,
2990,QUAKER CHEMICAL CORP,KWR,2009,106.8,,,,16.9,94.4,0.18,,77.6,456.5,,0,,,,,,
2990,QUAKER CHEMICAL CORP,KWR,2010,105.5,0.88,,0.49,15,102.9,0.15,0.91,87.9,550.3,,0,,,,,,
2990,QUAKER CHEMICAL CORP,KWR,2011,104,0.85,,0.1,15.7,118.1,0.13,0.86,102.4,690.8,,0,,,,,,
2990,QUAKER CHEMICAL CORP,KWR,2012,102.1,0.93,,0.11,18.8,112.7,0.17,0.94,93.9,715,,0,,,,,,
7373,QUALITY SYSTEMS INC,QSII,2005,112.1,,90.9,,6.9,27.7,0.25,,20.8,120.8,,1.9,1,1.96,,,,0.9
7373,QUALITY SYSTEMS INC,QSII,2006,108.7,,91.9,,8.1,31.6,0.26,,23.5,158.9,,2.2,1.6,1.32,,,,0.5
7373,QUALITY SYSTEMS INC,QSII,2007,101.5,,93.7,,10.2,21.1,0.48,,10.9,187.7,,2.6,2.4,1.08,,,,0.2
7373,QUALITY SYSTEMS INC,QSII,2008,102.5,,92.4,,11.4,38.8,0.29,,27.5,247.4,,3.5,3.1,1.11,,,,0.3
7373,QUALITY SYSTEMS INC,QSII,2009,105.1,,91.6,,13.8,55.1,0.25,,41.3,294.5,,6.2,3.2,1.95,,,,3
7373,QUALITY SYSTEMS INC,QSII,2010,104.8,0.76,100.8,3.81,16.5,61.7,0.27,1.08,45.2,356.6,,7.1,11.9,0.6,0.3,4.8,353.8,
7373,QUALITY SYSTEMS INC,QSII,2011,104.2,0.84,101,3.07,21.8,74.8,0.29,1.14,53,433.4,,6.3,15.5,0.4,0.31,9.3,430.6,
7373,QUALITY SYSTEMS INC,QSII,2012,101.2,0.99,92.5,0.82,31.4,70.6,0.44,0.92,39.3,462.5,,6.5,6.6,0.99,0.91,0.1,460.1,
3559,AMTECH SYSTEMS INC,ASYS,2005,90.6,,,,0.5,1.5,0.35,,1,28,,0,,,,,,
3559,AMTECH SYSTEMS INC,ASYS,2006,90.7,,,,0.6,1.8,0.34,,1.2,40.6,,0,,,,,,
3559,AMTECH SYSTEMS INC,ASYS,2007,86.7,,,,0.4,1.3,0.34,,0.8,46.1,,0,,,,,,
3559,AMTECH SYSTEMS INC,ASYS,2008,90.1,,,,0.6,3.3,0.17,,2.7,80.7,,0,,,,,,
3559,AMTECH SYSTEMS INC,ASYS,2009,94.1,,,,1.1,4.9,0.22,,3.8,53.3,,0,,,,,,
3559,AMTECH SYSTEMS INC,ASYS,2010,91.8,1.13,,-2.04,0.5,7.6,0.07,0.19,7.1,120.7,,0,,,,,,
3559,AMTECH SYSTEMS INC,ASYS,2011,104.9,2.43,,-3.51,2.1,36.9,0.06,0.17,34.8,249.9,,0,,,,,,
3559,AMTECH SYSTEMS INC,ASYS,2012,80.2,-0.1,,-0.97,5.8,,,,,,,0,,,,,,
3572,QUANTUM CORP,QTM,2005,112.8,,95.2,,96.7,182.9,0.53,,86.2,840,,11,16.2,0.68,,5.2,834.7,
3572,QUANTUM CORP,QTM,2006,108.4,,96.7,,107.4,192.8,0.56,,85.4,1021.6,,9.3,24.6,0.38,,15.3,1017.5,
3572,QUANTUM CORP,QTM,2007,104.1,,97,,129.9,99.9,1.3,,,,30,4.1,18.1,0.23,,14,977.5,
3572,QUANTUM CORP,QTM,2008,106.2,,97.4,,89.6,99,0.9,,9.5,800.7,,3.2,16.4,0.19,,13.2,799.5,
3572,QUANTUM CORP,QTM,2009,108.5,,97.9,,70.5,109.3,0.65,,38.8,685.2,,3.9,16.4,0.24,,12.5,682.7,
3572,QUANTUM CORP,QTM,2010,108.8,0.88,97.6,1.32,69.9,114.1,0.61,1.16,44.1,676.1,,5,16.2,0.31,0.45,11.2,673.4,
3572,QUANTUM CORP,QTM,2011,108.6,1.01,98.7,1.22,73,118,0.62,1.11,45,655.5,,4.3,19,0.23,0.6,14.7,653.7,
3089,QUIXOTE CORP,QUIX,2005,96.6,,,,3.6,14.9,0.24,,11.3,147.3,,0,,,,,,
3089,QUIXOTE CORP,QUIX,2006,100.2,,,,5.4,17.9,0.3,,12.5,162.4,,0,,,,,,
3089,QUIXOTE CORP,QUIX,2007,101.2,,,,6,14.4,0.41,,8.4,138.5,,0,,,,,,
3089,QUIXOTE CORP,QUIX,2008,108.3,,,,5.2,17,0.3,,11.8,102.9,,0,,,,,,
3089,QUIXOTE CORP,QUIX,2009,106.9,,,,3.7,16.3,0.22,,12.7,95.1,,0,,,,,,
2890,RPM INTERNATIONAL INC,RPM,2005,102.7,,92,,28.9,535.2,0.05,,506.3,3043.4,,33.9,31.4,1.08,,,,2.5
2890,RPM INTERNATIONAL INC,RPM,2006,100.6,,93.4,,32.3,481.2,0.07,,448.9,3373.4,,38.6,43.5,0.89,,4.9,3339.6,
2890,RPM INTERNATIONAL INC,RPM,2007,94.3,,96.8,,34.7,310.4,0.11,,275.7,3668.4,,39.9,75.8,0.53,,35.9,3647.8,
2890,RPM INTERNATIONAL INC,RPM,2008,97.3,,97.8,,40.2,377.7,0.11,,337.5,3396,,36.2,80.3,0.45,,44.1,3372.8,
2890,RPM INTERNATIONAL INC,RPM,2009,101.6,,99.9,,40.1,497.5,0.08,,457.4,3449.5,,39.4,92.1,0.43,,52.7,3418.8,
2890,RPM INTERNATIONAL INC,RPM,2010,101.8,0.96,102,3.17,41.3,541.7,0.08,1.41,500.4,3418.6,,33.3,116.8,0.29,0.26,83.5,3390.1,
2890,RPM INTERNATIONAL INC,RPM,2011,101.3,1.04,102.4,2.52,40.9,593.2,0.07,1.03,552.3,3817.8,,34.1,135.4,0.25,0.28,101.3,3787.4,
3661,RADYNE CORP,RADN,2005,107.8,,,,5.3,15.8,0.34,,10.5,104.3,,0,,,,,,
3661,RADYNE CORP,RADN,2006,109.1,,,,8.8,19.1,0.46,,10.2,135.5,,0,,,,,,
3661,RADYNE CORP,RADN,2007,106,,,,10.9,17.2,0.64,,6.3,143,,0,,,,,,
3824,RAVEN INDUSTRIES INC,RAVN,2005,103.1,,,,2,33.8,0.06,,31.8,206.9,,0,,,,,,
3824,RAVEN INDUSTRIES INC,RAVN,2006,102,,,,2.5,35.7,0.07,,33.2,219.9,,0,,,,,,
3824,RAVEN INDUSTRIES INC,RAVN,2007,98.2,,,,2.6,27.2,0.1,,24.6,236,,0,,,,,,
3824,RAVEN INDUSTRIES INC,RAVN,2008,99.5,,,,4.4,33.5,0.13,,29.1,282.5,,0,,,,,,
3824,RAVEN INDUSTRIES INC,RAVN,2009,101.3,,,,5.8,37.4,0.15,,31.6,240,,0,,,,,,
3824,RAVEN INDUSTRIES INC,RAVN,2010,101.9,0.94,,0.95,5.8,48.2,0.12,2.05,42.4,317.9,,0,,,,,,
3824,RAVEN INDUSTRIES INC,RAVN,2011,99.8,0.9,,0.28,7.6,56.8,0.13,1.91,49.2,384.9,,0,,,,,,
3824,RAVEN INDUSTRIES INC,RAVN,2012,98.4,1.02,,0.23,9.7,53.1,0.18,1.92,43.3,409.3,,0,,,,,,
3812,RAYTHEON CO,RTN,2005,98.8,,,,491,2258.5,0.22,,1767.5,22070.9,,0,,,,,,
3812,RAYTHEON CO,RTN,2006,97.6,,,,503,1893.1,0.27,,1390.1,20436.7,,0,,,,,,
3812,RAYTHEON CO,RTN,2007,92.6,,,,464,1296.4,0.36,,832.4,21397.9,,0,,,,,,
3812,RAYTHEON CO,RTN,2008,96.9,,,,502,2035.9,0.25,,1533.9,23338.3,,0,,,,,,
3812,RAYTHEON CO,RTN,2009,101.7,,,,517,3236.5,0.16,,2719.5,25127.7,,0,,,,,,
3812,RAYTHEON CO,RTN,2010,102.5,1.21,,1.73,565,3525,0.16,0.74,2960,25760.1,,0,,,,,,
3812,RAYTHEON CO,RTN,2011,102.1,1.27,,1.41,625,3610.7,0.17,0.65,2985.7,25099,,0,,,,,,
3812,RAYTHEON CO,RTN,2012,101.1,1.73,,0.46,625,3432,0.18,0.51,2807,24636.7,,0,,,,,,
9995,RELIABILITY INC,REAL,2005,80.3,,,,0.8,,,,,,,0,,,,,,
9995,RELIABILITY INC,REAL,2006,74.1,,,,0.7,,,,,,,0,,,,,,
2731,THOMSON REUTERS PLC,TRIN.,2005,100.7,,94.3,,245.2,599.9,0.41,,354.7,4203.5,,29.2,78.3,0.37,,49,4184,
2731,THOMSON REUTERS PLC,TRIN.,2006,96.2,,95.9,,158.1,482.8,0.33,,324.7,5111.6,,37.2,101.2,0.37,,64,5089,
2731,THOMSON REUTERS PLC,TRIN.,2007,91.4,,97.5,,162.6,350.7,0.46,,188.1,5228.2,,29.8,134.9,0.22,,105.1,5222.1,
2731,THOMSON REUTERS PLC,TRIN.,2008,95.2,,,,198.4,1223.7,0.16,,1025.2,11783.7,,0,,,,,,
7373,REYNOLDS & REYNOLDS  -CL A,REY,2005,102.1,,,,93,127.7,0.73,,34.7,971.6,,0,,,,,,
3861,RICOH CO LTD,RICOY,2005,96.9,,93.9,,1032.5,1726.3,0.6,,693.8,16416.4,,134.5,272.8,0.49,,138.4,16379.6,
3861,RICOH CO LTD,RICOY,2006,93.5,,95.5,,943.5,1383.7,0.68,,440.3,17566.6,,122.5,359.4,0.34,,236.9,17554.3,
3861,RICOH CO LTD,RICOY,2007,88.6,,97,,974.4,868.5,1.12,,,,106,167,456.5,0.37,,289.5,22233.4,
3861,RICOH CO LTD,RICOY,2008,90.9,,98.4,,1260.3,1384.4,0.91,,124.1,21124.4,,135.9,642.3,0.21,,506.4,21169.3,
3861,RICOH CO LTD,RICOY,2009,95,,100.7,,1256.6,2029.4,0.62,,772.7,21637.8,,97.6,802.1,0.12,,704.5,21645.6,
3861,RICOH CO LTD,RICOY,2010,95.8,0.93,101.3,2.15,1175.9,2215.8,0.53,0.89,1039.9,23549.9,,132,846.9,0.16,0.32,715,23528.9,
3861,RICOH CO LTD,RICOY,2011,95.1,1.12,101.6,1.76,1339.1,2110.3,0.63,0.93,771.2,23152.9,,132,886.9,0.15,0.44,754.9,23161.6,
3861,RICOH CO LTD,RICOY,2012,95.1,1.85,,0.51,1444.3,1760.6,0.82,0.73,316.2,20461.7,,0,,,,,,
3669,RISK(GEORGE) INDUSTRIES INC,RSKIA,2005,104.1,,96.7,,0.1,3.7,0.02,,3.6,14.4,,0.3,0.4,0.81,,0.1,14.3,
3533,ROBBINS & MYERS INC,RBN,2005,106,,,,6.7,125.5,0.05,,118.8,612.9,,0,,,,,,
3533,ROBBINS & MYERS INC,RBN,2006,109.5,,,,8.7,150,0.06,,141.3,634.8,,0,,,,,,
3533,ROBBINS & MYERS INC,RBN,2007,105.1,,,,7.8,115.4,0.07,,107.6,704.3,,0,,,,,,
3533,ROBBINS & MYERS INC,RBN,2008,101.2,,,,6.4,97.5,0.07,,91.2,795.7,,0,,,,,,
3533,ROBBINS & MYERS INC,RBN,2009,100.3,,,,6.5,89.5,0.07,,83,646.9,,0,,,,,,
3533,ROBBINS & MYERS INC,RBN,2010,99.9,0.76,,1.47,6.7,87,0.08,1.45,80.3,590.4,,0,,,,,,
3533,ROBBINS & MYERS INC,RBN,2011,98.4,0.61,,1.18,7,100.8,0.07,1.19,93.8,828.2,,0,,,,,,
3533,ROBBINS & MYERS INC,RBN,2012,91.8,0.45,,0.5,5.9,61.5,0.1,1.43,55.6,1040.7,,0,,,,,,
3620,ROCKWELL AUTOMATION,ROK,2005,90.5,,,,121.7,228.7,0.53,,107,5018.9,,0,,,,,,
3620,ROCKWELL AUTOMATION,ROK,2006,86.7,,,,138.6,152.8,0.91,,14.2,5566.4,,0,,,,,,
3620,ROCKWELL AUTOMATION,ROK,2007,87.2,,,,160.4,146.9,1.09,,,,13.5,0,,,,,,
3620,ROCKWELL AUTOMATION,ROK,2008,96.8,,,,144.4,464.4,0.31,,320,5735.7,,0,,,,,,
3620,ROCKWELL AUTOMATION,ROK,2009,101.3,,,,191.3,621.4,0.31,,430.1,4364.3,,0,,,,,,
3620,ROCKWELL AUTOMATION,ROK,2010,101.1,2.09,,2.2,170,647.7,0.26,0.49,477.7,4896.7,,0,,,,,,
3620,ROCKWELL AUTOMATION,ROK,2011,100.5,3.34,,1.73,198.9,737.6,0.27,0.3,538.7,6048.5,,0,,,,,,
3620,ROCKWELL AUTOMATION,ROK,2012,98.8,2.82,,0.51,254.4,717.2,0.35,0.32,462.8,6298.5,,0,,,,,,
3080,ROGERS CORP,ROG,2005,95.4,,88.1,,20.5,38.1,0.54,,17.6,357,,1.5,0.6,2.32,,,,0.9
3080,ROGERS CORP,ROG,2006,91,,91.5,,20,27.4,0.73,,7.4,455.2,,1.5,4.5,0.33,,3,454.9,
3080,ROGERS CORP,ROG,2007,86.8,,97.1,,24.4,13.7,1.78,,,,10.7,1.8,9.7,0.19,,7.9,432.2,
3080,ROGERS CORP,ROG,2008,89,,98.5,,24.7,17.6,1.4,,,,7,1.6,10.5,0.15,,8.9,366.2,
3080,ROGERS CORP,ROG,2009,92.9,,100.3,,21.9,23.7,0.92,,1.8,291.7,,1.4,11,0.13,,9.6,292.6,
3080,ROGERS CORP,ROG,2010,93.2,0.85,100.9,21.24,17.4,26.9,0.65,1.2,9.5,380.1,,1.4,12.5,0.11,0.05,11.1,380.3,
3080,ROGERS CORP,ROG,2011,92.2,1.12,102.7,3.7,19.8,33.8,0.59,0.8,14,554.8,,3,19.2,0.16,0.47,16.2,554.8,
3080,ROGERS CORP,ROG,2012,89.9,1.52,93.6,0.64,21.6,25.3,0.86,0.48,3.6,499.2,,2,7.1,0.28,1.51,5.1,499.3,
2821,ROHM AND HAAS CO,ROH,2005,105.3,,,,265,1060.3,0.25,,795.3,8087.2,,0,,,,,,
2821,ROHM AND HAAS CO,ROH,2006,101.2,,,,273,881,0.31,,608,8303.2,,0,,,,,,
2821,ROHM AND HAAS CO,ROH,2007,97.7,,,,292,723,0.4,,431,8958.2,,0,,,,,,
2821,ROHM AND HAAS CO,ROH,2008,102.4,,,,300,1069,0.28,,769,9666.7,,0,,,,,,
9995,RONSON CORP,RONCQ,2005,96.8,,92.7,,0.3,2.6,0.12,,2.3,26.8,,0.2,0.3,0.54,,0.1,26.6,
9995,RONSON CORP,RONCQ,2006,92.4,,94.7,,0.3,2.1,0.17,,1.7,29.4,,0.2,0.5,0.42,,0.3,29.3,
9995,RONSON CORP,RONCQ,2007,87.8,,96.7,,0.4,1.1,0.34,,0.7,26.3,,0.2,0.6,0.3,,0.4,26.3,
9995,RONSON CORP,RONCQ,2008,90.8,,97.6,,0.4,1.5,0.24,,1.2,24.3,,0.1,0.6,0.23,,0.5,24.2,
3812,ADMIRALTY HOLDING,ADMH,2005,3.7,,,,0.3,,,,,,,0,,,,,,
